Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2022-12-14 02:41:28,1194,Upstairs Front Opening,STATE,RESET,0,1.2,
2022-12-13 21:18:22,1194,Upstairs Front Opening,STATE,RESET,0,1.9,
2022-12-13 15:55:14,1194,Upstairs Front Opening,STATE,RESET,0,2.2,
2022-12-13 10:31:57,1194,Upstairs Front Opening,STATE,RESET,0,2.9,
2022-12-13 05:08:47,1194,Upstairs Front Opening,STATE,RESET,0,1.9,
2022-12-12 23:45:38,1194,Upstairs Front Opening,STATE,RESET,0,1.9,
2022-12-12 18:22:22,1194,Upstairs Front Opening,STATE,RESET,0,3.6,
2022-12-12 12:58:50,1194,Upstairs Front Opening,STATE,RESET,0,5.4,
2022-12-12 07:35:18,1194,Upstairs Front Opening,STATE,RESET,0,2.9,
2022-12-12 02:12:03,1194,Upstairs Front Opening,STATE,RESET,0,3.3,
2022-12-11 20:48:45,1194,Upstairs Front Opening,STATE,RESET,0,2.2,
2022-12-11 15:25:35,1194,Upstairs Front Opening,STATE,RESET,0,3.3,
2022-12-11 10:02:20,1194,Upstairs Front Opening,STATE,RESET,0,1.5,
2022-12-11 04:39:23,1194,Upstairs Front Opening,STATE,RESET,0,1.2,
2022-12-10 23:16:18,1194,Upstairs Front Opening,STATE,RESET,0,2.2,
2022-12-10 17:53:04,1194,Upstairs Front Opening,STATE,RESET,0,3.3,
2022-12-10 12:29:35,1194,Upstairs Front Opening,STATE,RESET,0,5.7,
2022-12-10 07:06:17,1194,Upstairs Front Opening,STATE,RESET,0,1.9,
2022-12-10 01:43:07,1194,Upstairs Front Opening,STATE,RESET,0,2.6,
2022-12-09 20:19:47,1194,Upstairs Front Opening,STATE,RESET,0,3.6,
2022-12-09 14:56:24,1194,Upstairs Front Opening,STATE,RESET,0,4.3,
2022-12-09 09:33:01,1194,Upstairs Front Opening,STATE,RESET,0,2.9,
2022-12-09 04:09:58,1194,Upstairs Front Opening,STATE,RESET,0,1.5,
2022-12-08 22:46:59,1194,Upstairs Front Opening,STATE,RESET,0,1.9,
2022-12-08 17:23:54,1194,Upstairs Front Opening,STATE,RESET,0,2.9,
2022-12-08 12:00:34,1194,Upstairs Front Opening,STATE,RESET,0,5,
2022-12-08 06:37:21,1194,Upstairs Front Opening,STATE,RESET,0,1.9,
2022-12-08 01:14:11,1194,Upstairs Front Opening,STATE,RESET,0,2.9,
2022-12-07 19:50:57,1194,Upstairs Front Opening,STATE,RESET,0,3.6,
2022-12-07 14:27:25,1194,Upstairs Front Opening,STATE,RESET,0,6.4,
2022-12-07 09:03:52,1194,Upstairs Front Opening,STATE,RESET,0,4.7,
2022-12-07 03:40:29,1194,Upstairs Front Opening,STATE,RESET,0,4.7,
2022-12-06 22:16:59,1194,Upstairs Front Opening,STATE,RESET,0,5.4,
2022-12-06 16:53:26,1194,Upstairs Front Opening,STATE,RESET,0,6.1,
2022-12-06 11:29:39,1194,Upstairs Front Opening,STATE,RESET,0,8.2,
2022-12-06 06:06:06,1194,Upstairs Front Opening,STATE,RESET,0,5,
2022-12-06 00:42:31,1194,Upstairs Front Opening,STATE,RESET,0,5.4,
2022-12-05 19:18:53,1194,Upstairs Front Opening,STATE,RESET,0,6.1,
2022-12-05 13:55:05,1194,Upstairs Front Opening,STATE,RESET,0,8.5,
2022-12-03 13:21:04,1194,Upstairs Front Opening,STATE,RESET,0,8.2,
2022-12-03 07:57:05,1194,Upstairs Front Opening,STATE,RESET,0,7.8,
2022-12-03 02:33:13,1194,Upstairs Front Opening,STATE,RESET,0,6.8,
2022-12-02 21:09:21,1194,Upstairs Front Opening,STATE,RESET,0,7.5,
2022-12-02 15:45:27,1194,Upstairs Front Opening,STATE,RESET,0,7.8,
2022-12-02 10:21:20,1194,Upstairs Front Opening,STATE,RESET,0,8.5,
2022-12-02 04:57:28,1194,Upstairs Front Opening,STATE,RESET,0,6.8,
2022-12-01 23:33:41,1194,Upstairs Front Opening,STATE,RESET,0,7.8,
2022-12-01 18:09:40,1194,Upstairs Front Opening,STATE,RESET,0,8.9,
2022-12-01 12:45:27,1194,Upstairs Front Opening,STATE,RESET,0,9.6,
2022-12-01 07:21:30,1194,Upstairs Front Opening,STATE,RESET,0,7.1,
2022-12-01 01:57:41,1194,Upstairs Front Opening,STATE,RESET,0,7.1,
