Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2022-12-25 02:29:16,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2022-12-24 21:08:19,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2022-12-24 15:47:32,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2022-12-24 10:26:35,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2022-12-24 05:05:53,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2022-12-23 23:45:07,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2022-12-23 18:24:13,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2022-12-23 13:03:08,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2022-12-23 07:42:16,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2022-12-23 02:21:26,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2022-12-22 21:00:27,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2022-12-22 15:39:28,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2022-12-22 10:18:32,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2022-12-22 04:57:52,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2022-12-21 23:37:12,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2022-12-21 18:16:20,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2022-12-21 12:55:18,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2022-12-21 07:34:19,1056,Upstairs Front Fixed,STATE,RESET,0,7.5,
2022-12-21 02:13:43,1056,Upstairs Front Fixed,STATE,RESET,0,7.1,
2022-12-20 20:53:04,1056,Upstairs Front Fixed,STATE,RESET,0,7.5,
2022-12-20 15:32:15,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2022-12-20 10:11:02,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2022-12-20 04:49:55,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2022-12-19 23:28:46,1056,Upstairs Front Fixed,STATE,RESET,0,11,
2022-12-19 18:07:38,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2022-12-19 12:46:36,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2022-12-19 07:25:42,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2022-12-19 02:04:59,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
2022-12-18 20:44:35,1056,Upstairs Front Fixed,STATE,RESET,0,4.7,
2022-12-18 15:24:30,1056,Upstairs Front Fixed,STATE,RESET,0,2.9,
2022-12-18 10:04:23,1056,Upstairs Front Fixed,STATE,RESET,0,2.6,
2022-12-18 04:44:30,1056,Upstairs Front Fixed,STATE,RESET,0,0.8,
2022-12-17 23:24:39,1056,Upstairs Front Fixed,STATE,RESET,0,1.5,
2022-12-17 18:04:40,1056,Upstairs Front Fixed,STATE,RESET,0,2.2,
2022-12-17 12:44:33,1056,Upstairs Front Fixed,STATE,RESET,0,4.7,
2022-12-17 07:24:37,1056,Upstairs Front Fixed,STATE,RESET,0,654.1,
2022-12-17 02:05:05,1056,Upstairs Front Fixed,STATE,RESET,0,654.1,
2022-12-16 20:45:30,1056,Upstairs Front Fixed,STATE,RESET,0,655.1,
2022-12-16 15:25:39,1056,Upstairs Front Fixed,STATE,RESET,0,2.6,
2022-12-16 10:05:39,1056,Upstairs Front Fixed,STATE,RESET,0,0.8,
2022-12-16 04:46:04,1056,Upstairs Front Fixed,STATE,RESET,0,655.1,
2022-12-15 23:26:25,1056,Upstairs Front Fixed,STATE,RESET,0,0.8,
2022-12-15 18:06:41,1056,Upstairs Front Fixed,STATE,RESET,0,0.8,
2022-12-15 12:46:53,1056,Upstairs Front Fixed,STATE,RESET,0,2.2,
2022-12-15 07:27:25,1056,Upstairs Front Fixed,STATE,RESET,0,653.7,
2022-12-15 07:27:14,1056,Upstairs Front Fixed,STATE,RESET,0,653.7,
2022-12-15 02:07:42,1056,Upstairs Front Fixed,STATE,RESET,0,0.8,
2022-12-14 20:48:00,1056,Upstairs Front Fixed,STATE,RESET,0,1.2,
2022-12-14 15:28:13,1056,Upstairs Front Fixed,STATE,RESET,0,2.2,
2022-12-14 10:08:13,1056,Upstairs Front Fixed,STATE,RESET,0,2.6,
2022-12-14 04:48:27,1056,Upstairs Front Fixed,STATE,RESET,0,0.5,
2022-12-13 23:28:38,1056,Upstairs Front Fixed,STATE,RESET,0,1.5,
2022-12-13 18:08:50,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2022-12-13 12:48:50,1056,Upstairs Front Fixed,STATE,RESET,0,3.3,
2022-12-13 07:29:02,1056,Upstairs Front Fixed,STATE,RESET,0,655.1,
